#dc77b3a5-6af8-4716-8532-a7c1acef2bae
МКД|||78:31:0001280:2012|dc77b3a5-6af8-4716-8532-a7c1acef2bae
КВ|3||78:31:0001280:2068|ada3734a-407c-49ac-8cca-7c918120b07e
ЧКВ|3|3,5||0190fdb3-8d9e-739a-b6ca-48035c377d81
ЧКВ|3|10,11||0190fdb4-2b04-757e-9032-5095c483a3fb
КВ|4||78:31:0001280:2070|5bf6a675-df6c-49ee-9a0f-f109da2a98cb
КВ|9||78:31:0001280:2066|32f8d023-22df-443c-8f9f-244c5981be4a
КВ|11||78:31:0001280:2067|cc3f855e-0f8e-4131-ad54-3c6ce756d3b4
КВ|12||78:31:0001280:2069|1a0dd585-4f88-433e-ba37-59b0ba64e29a
КВ|13||78:31:0001280:2071|2d201c35-d9e4-48b1-91ff-9756274e3c5d
КВ|14||78:31:0001280:2072|1461550b-58b7-4433-b0ef-1fe630b9d04c
КВ|15||78:31:0001280:2065|88b1087b-97bb-4a7b-999b-5bad928d2739
НЖ|1-Н||78:31:0001280:2312|c798e544-c5fc-4e2b-bc42-d242919c1016
НЖ|3-Н||78:31:0001280:2314|6e4ebb8f-6a60-4a52-b33e-93db71ef1494
НЖ|5-Н||78:31:0001280:2316|4a4c354e-44ff-4de8-9abd-d39f94e087b1
НЖ|6-Н||78:31:0001280:2317|310b9f22-36f8-4039-ad80-9f27d78e0fb1
НЖ|7-Н||78:31:0001280:2318|9baa73a1-84b3-4932-9747-3e7a49435d62
НЖ|8-Н||78:31:0001280:2319|3b9941bd-8b47-4e53-af8a-9342e988404a
#d77ffea0-1548-493a-9ec2-e4320d824641
МКД|||78:31:0001282:2025|d77ffea0-1548-493a-9ec2-e4320d824641
КВ|1||78:31:0001282:2999|6a73842b-9b69-4d7d-a38a-d5514922021a
КВ|2||78:31:0001282:3012|f9cbc94b-49fa-4bea-bb07-22cf222850fb
КВ|3||78:31:0001282:3014|66d810d2-a441-4832-84b1-08d94c287ac3
КВ|4||78:31:0001282:3028|88536dd0-7d58-4af3-bebf-d13a0697c6cf
КВ|5||78:31:0001282:3030|69149035-0589-4690-9042-404b7f944eb8
КВ|7||78:31:0001282:3034|96f2ae23-2b99-4ef0-9f7b-026567dc2587
КВ|9||78:31:0001282:2993|3b8f3b31-898e-4a85-a071-87adf6276d2e
КВ|10||78:31:0001282:3010|271ef43e-9364-43ab-b51a-3ce71b49305a
КВ|11||78:31:0001282:3023|1cca279c-b51c-4c09-8a96-6a8231b2084d
КВ|12||78:31:0001282:3035|d1acd7af-708f-4c76-b9d9-dc10a1496436
КВ|13||78:31:0001282:3045|a9eb2880-55a0-47d0-95c8-81e2725ae0a7
?|14|||96bf9da0-c03f-466d-b153-e723b2418a92
КВ|15||78:31:0001282:3000|65bef57e-10cf-429c-9acc-22aa52ec8795
КВ|16||78:31:0001282:3001|b2c3dbd7-6bf3-4e3a-828f-e1d22215fcea
КВ|17||78:31:0001282:3044|327b507d-f5fe-4710-aa34-624e66e84496
КВ|18||78:31:0001282:3011|9088d89e-5927-4c72-a0f0-cda1ba09487d
КВ|19||78:31:0001282:3046|069cba38-976e-4fc9-952e-9a08a8ad2e2c
КВ|20||78:31:0001282:3036|5a20cab9-9b40-4d2f-8a2e-6f8de21e3301
КВ|21||78:31:0001282:3037|803802dc-fe7e-4c8c-8cb8-2684bb658b90
КВ|22||78:31:0001282:3002|6b8685ea-1bfb-453c-865a-cd84d9d5e4e4
КВ|23||78:31:0001282:3003|68864d75-e031-485b-b1c5-f804ca338b72
КВ|24||78:31:0001282:3042|430e4666-2415-49b4-8dbe-d10eeede448a
КВ|25||78:31:0001282:3013|a51e0c5a-6132-446a-a65f-e3705cebcf7d
КВ|26||78:31:0001282:3024|12412c42-efe9-4025-9fb8-4d683c596420
КВ|27||78:31:0001282:2992|6c52acfd-8fb6-41b5-84ac-e73774199e9a
КВ|29||78:31:0001282:3025|a99ee479-3965-4192-a825-26514cb2d4f9
ОИ|2Н|||f5505cf0-cd94-49b7-a28c-048e83e6b1bc
КВ|30||78:31:0001282:3004|4ac1bd53-f031-456f-9f06-2b70753b5d62
КВ|31||78:31:0001282:3015|10e831b5-6298-4224-8051-923379a579c9
КВ|32||78:31:0001282:3016|e68deb1c-c48a-4eb9-b055-f7b576093bbb
КВ|33||78:31:0001282:2994|85343c95-a236-4eac-a0c4-8f71b793bab6
КВ|34||78:31:0001282:3005|edb5ae12-a6cc-4db6-a9a8-ef0d1891e54c
КВ|35||78:31:0001282:3006|2f0554dd-aee3-475a-9470-004f3d51c537
КВ|36||78:31:0001282:3017|1f0469e1-5552-438c-ac39-315f8ad76aa7
КВ|37||78:31:0001282:3018|4187c872-b664-4aed-8b85-350dd5e0a912
КВ|38||78:31:0001282:3026|1d6c93d4-e9d5-43a4-83c0-9d9f2f3bb9a7
КВ|39||78:31:0001282:3027|4c50f0e1-e931-4d87-b012-b9f71d99d11d
ОИ|3Н|||d30ed727-580d-45e5-8a83-fe842f8a1ce7
КВ|40||78:31:0001282:3038|2506843a-b8b2-40fd-b4c5-ef083bc8be2e
КВ|41||78:31:0001282:3039|3b92c6ff-22f0-4c73-8751-101df0a88afa
КВ|42||78:31:0001282:3041|be19a72d-cc7e-4438-9f4e-4cef3ac7b8db
КВ|43||78:31:0001282:3043|d3ab4c7e-bc46-44df-85b0-e64ffb23de64
КВ|44||78:31:0001282:3019|df863dde-f109-4db3-abe7-fc140a66f65d
КВ|45||78:31:0001282:3029|3c511fe3-d33e-4bea-99a4-ae6b8e5f2b02
КВ|46||78:31:0001282:3040|444c0d3f-2863-412d-8550-07a2e63a98bd
ЧКВ|46|1||4c0c933a-a81a-4a8f-a54f-288afd048cb8
?|47|||29d52d7c-a15b-4de7-ba28-04449027435f
?|48|||bd911a4c-c4b1-46e9-b9cc-0e156423230c
?|49|||7603b13d-351b-46dd-9821-9b87e338bec4
?|50|||5a188453-3dde-402a-b371-8d3ec0b195ef
КВ|57||78:31:0001282:3007|6f71b92c-e4cf-472d-9280-22fad6289f4b
КВ|58||78:31:0001282:3008|836f86d1-6441-475d-9983-9e6eb5dc4bc3
КВ|59||78:31:0001282:3020|da672cae-a07f-4e66-abf2-7c0ba20bd126
КВ|60||78:31:0001282:2995|57470787-feca-448c-a13e-7d2d206bd9ac
КВ|61||78:31:0001282:3031|53137c28-85a1-4889-bbaa-06cc93f73ce2
КВ|62||78:31:0001282:3032|9475708c-3e7a-4494-b963-7119fac8ab79
КВ|64||78:31:0001282:2996|c3a54e81-b2c8-4601-9b3a-c5e9f892ade5
КВ|65||78:31:0001282:2997|ceb8d1bd-1495-4698-8de4-50497960764c
КВ|66||78:31:0001282:3009|44d079e2-0cd0-4d16-a660-dea5761c301f
КВ|67||78:31:0001282:3021|03cff85b-532b-4620-bf06-53d5a974a251
КВ|68||78:31:0001282:3033|89658628-73ea-4b2e-817d-1fe7142536f5
КВ|69||78:31:0001282:3022|96a802d2-01ee-41c3-9609-c89a0915dd25
КВ|70||78:31:0001282:2998|e0914f03-6264-45b4-94dc-80f1d2f362a6
ОИ|8Н|||14f88051-9018-459b-8f1c-c9e248a1045e
ОИ|14Н|||557250ec-81cf-43db-99fb-1acff835406d
ОИ|15Н|||bac72dbb-7538-444a-b026-a4b17ee81f3a
НЖ|1ЛК||78:31:0001282:3059|55cfac0e-1552-4049-a11d-e7d3c5602273
НЖ|1-Н||78:31:0001282:3047|62e7a8fa-9b4e-4511-a340-05dae0f1b610
НЖ|2ЛК||78:31:0001282:3064|a12700b3-a19b-46fd-a9ad-f47e0ba8a574
НЖ|2-Н||78:31:0001282:3061|f57d2483-f853-49d8-a4b1-39d9e04f01ad
НЖ|3ЛК||78:31:0001282:3067|9c7d5095-7c32-4426-9b19-285fb5c247f3
НЖ|3-Н||78:31:0001282:3065|6027e329-04a3-413d-a4c2-b7a44add3d91
НЖ|4ЛК||78:31:0001282:3069|3c9e02e1-c2d2-4208-ac8c-3ec94e5e9be6
НЖ|4-Н||78:31:0001282:3068|6f02e60e-979f-45e9-a53c-4f3304999b51
НЖ|5ЛК||78:31:0001282:3071|23d743fc-6fff-43d0-aa77-79006a280974
НЖ|5-Н||78:31:0001282:3070|38366d77-cb5b-47f6-9c9f-75d108f06f4e
НЖ|6-Н||78:31:0001282:3072|494d5d2b-6fa4-4424-a79a-edd9998312ce
НЖ|7ЛК||78:31:0001282:3074|48194aff-5f93-4060-b3e3-bdd7d08e2fca
НЖ|7-Н||78:31:0001282:3073|5d2276d2-3966-44d5-a8e2-ab0b3411be56
НЖ|8ЛК||78:31:0001282:3076|3629f368-dc6e-495c-a821-0c5dd9620600
НЖ|8-Н||78:31:0001282:3075|2b2aa30b-bd04-4605-b4d3-db0339e74100
НЖ|9ЛК||78:31:0001282:3078|4aece20b-1d00-4144-9fbc-cde2279eedb9
НЖ|9-Н||78:31:0001282:3077|54b5b82a-5397-4262-bfce-790f4c706bd8
НЖ|10-Н||78:31:0001282:3048|99f52be5-a0bf-4f7b-9d4d-562d923a814e
НЖ|11-Н||78:31:0001282:3049|b082294a-5146-4e18-893f-720fff5e62c2
НЖ|12ЛК||78:31:0001282:3051|70d23484-e5bd-4b5b-bd04-475de9a33d4c
НЖ|12-Н||78:31:0001282:3050|6b2edb46-2104-4f38-84c9-e6e781c630eb
НЖ|13ЛК||78:31:0001282:3052|4fea4781-09eb-4b66-8dd7-1256f2debf99
НЖ|14ЛК||78:31:0001282:3054|5fa470e8-f31c-4828-8be7-ca298cf6683a
НЖ|14-Н||78:31:0001282:3053|fe1b9c76-9585-46f4-b222-af1330c448c5
НЖ|15-Н||78:31:0001282:3055|53211913-f047-4d14-bfaa-e3cef4ceea69
НЖ|16-Н||78:31:0001282:3056|f35a993d-c98e-42a1-aeab-25443b030508
НЖ|18-Н||78:31:0001282:3057|49997423-7446-4f3d-94d5-a9880bec26fc
НЖ|19-Н||78:31:0001282:3058|9d2a3d5c-b1ad-44e4-8402-b096370b0620
НЖ|20-Н||78:31:0001282:3062|b60b206c-8a50-4bdd-9e7e-4156b8889896
НЖ|21-Н||78:31:0001282:3063|c6308691-56e3-4815-92e4-dfb1bf0858d3
НЖ|31-Н||78:31:0001282:3066|6504c5a7-7a98-4fb3-9df6-e943fc392ea3
НЖ|1н.ч.||78:31:0001282:3060|c993db96-4bdd-4308-88c0-84b67668f27b
НЖ|Л-7-Н||78:31:0001282:3079|cb4328de-5435-4163-9e26-f761cc30f255
ОИ|кв. 42|||eaee0301-5676-45b7-9761-5d5e0d457a3e
ОИ|кв. 64|||0e357cd8-eeac-470a-bb9c-a1495082264b
ОИ|4-Н, 16-Н, 18-Н, 19-Н, 20-Н, Л-7-Н|||3cf1b40e-f0d5-4895-a568-49903b39f1e4
ОИ|4Н, 16Н, 18Н, 19Н, 20Н|||de362789-d321-49a1-b3a3-3d752b6e444e
#d6b1281e-c2f9-4a5b-8bf0-a8eaaaa41702
МКД|||78:31:0001283:3019|d6b1281e-c2f9-4a5b-8bf0-a8eaaaa41702
КВ|1||78:31:0001283:3935|d6846ebd-7a18-4ef7-9946-4a576ddbb73f
КВ|2||78:31:0001283:3945|cc3cc2d4-2020-4fe2-839d-f7fc1a804681
